imestamp,open,high,low,close,volume,sma_short,sma_long,volatility,momentum,label,action
2025-07-29 21:00:00,802.76,809.26,800.66,806.69,8909.054,818.3665,830.9622,0.007230365150405595,0.0017509437711107356,sell,sell
2025-07-30 05:00:00,799.69,802.21,795.81,800.7,8654.974,809.2104999999999,825.2222,0.0056725276626058115,-0.005465159607502157,hold,hold
2025-07-30 12:00:00,788.52,789.23,779.63,782.61,28370.778,802.39,817.5998000000001,0.0052650112919777345,-0.027390791027154582,buy,buy
2025-07-30 15:00:00,795.47,795.75,787.11,790.8,12265.892,799.5815,814.1444,0.005918833834153951,-0.010646682763883808,hold,hold
2025-07-30 21:00:00,785.31,788.8,783.01,786.77,5211.575,793.8945000000001,808.5404,0.005848893032513187,-0.0050961052099139925,hold,hold
2025-07-31 01:00:00,796.71,797.64,794.9,795.73,6218.128,791.9545,806.0404,0.006110889808923673,0.013268645503049736,hold,hold
2025-07-31 04:00:00,798.89,803.72,796.86,802.51,9496.387,791.4259999999999,804.5139999999999,0.00606215974287785,0.018698113686562268,sell,sell
2025-07-31 05:00:00,802.51,803.29,800.69,801.26,7668.198,791.5235,803.9574,0.006067173658511788,0.00976673261836658,sell,sell
2025-07-31 06:00:00,801.26,803.66,800.01,803.37,6227.978,791.982,803.4778,0.006004479339511434,0.008372034642901927,sell,sell
2025-07-31 07:00:00,803.38,805.28,802.92,803.69,6843.939,792.7405000000001,802.898,0.005902291536945438,0.01000339311072862,sell,sell
2025-07-31 08:00:00,803.69,810.14,803.69,809.92,13455.689,794.106,802.4956,0.006053809717970139,0.016465863453815288,sell,sell
2025-07-31 09:00:00,809.92,813.4,809.0,813.4,11010.953,795.5605,802.2575999999999,0.005974967192482088,0.018149956189760896,sell,sell
2025-07-31 10:00:00,813.4,814.8,804.24,804.66,27615.815,796.02,801.812,0.006260260007601147,0.002679094341503596,sell,sell
2025-07-31 11:00:00,804.66,806.48,799.15,800.59,14074.954,796.5095,801.168,0.006161872074378861,-0.000836183011756475,sell,sell
2025-07-31 12:00:00,800.59,801.17,796.54,799.01,12021.284,796.897,800.707,0.005943702719595105,-0.00542713818041507,sell,sell
2025-07-31 13:00:00,799.0,799.25,792.42,796.76,12886.782,797.1274999999999,800.1162,0.0059836843592832156,-0.008622727668628483,sell,sell
2025-07-31 14:00:00,796.76,798.7,787.4,789.65,16411.039,797.581,799.457,0.00555417693802301,-0.025027163176610023,sell,sell
2025-07-31 15:00:00,789.66,801.27,789.57,799.79,21998.109,798.3050000000001,799.1504,0.006029846380554273,-0.01673223506269983,sell,sell
2025-07-31 16:00:00,799.79,814.0,799.2,813.3,36406.241,799.705,799.184,0.006897496082854806,0.010737454328536344,sell,sell
2025-07-31 17:00:00,813.3,814.0,801.9,803.58,21758.544,800.5455,799.15,0.0073992648659866374,0.0037347456251015654,sell,sell
2025-07-31 18:00:00,803.57,808.87,798.38,801.26,17033.58,801.2194999999999,799.0383999999999,0.006704650513294647,0.002815984781166625,sell,sell
2025-07-31 19:00:00,801.27,802.8,793.75,796.18,8774.81,801.353,798.6519999999999,0.006784065750197231,-0.0007279481901701912,sell,sell
2025-07-31 20:00:00,796.18,798.76,792.58,794.56,9585.126,801.246,798.3904000000001,0.006804465122444737,0.006217944659026031,sell,sell
2025-07-31 21:00:00,794.57,797.1,789.32,793.59,7683.437,801.1389999999999,798.19,0.006806850482388075,-0.007752034909163541,sell,sell
2025-07-31 22:00:00,793.6,795.31,786.52,787.11,12591.041,800.6545,797.8772,0.00702228159278092,-0.03220213943194383,sell,sell
2025-07-31 23:00:00,787.11,791.89,781.38,783.14,23971.95,799.8664999999999,797.4061999999999,0.006915975232887164,-0.025436173125264472,sell,sell
2025-08-01 00:00:00,783.13,789.07,774.68,788.48,24978.624,799.1650000000001,797.0508,0.007018771499289741,-0.01594987894066846,sell,sell
2025-08-01 01:00:00,788.47,790.6,781.2,787.3,17960.858,798.467,796.6948,0.007020400794318293,-0.011153256801225808,sell,sell
2025-08-01 02:00:00,787.3,795.4,786.05,788.12,24831.355,797.7045,796.3422,0.007017359620382593,-0.00810511478050735,sell,sell
2025-08-01 03:00:00,788.13,789.04,782.08,783.88,14203.387,796.7139999999999,795.8484,0.007055616586069932,-0.01223553724215276,sell,sell
2025-08-01 04:00:00,783.88,784.18,778.5,779.9,10677.719,795.213,795.2955999999999,0.007014854617983336,-0.009160091982061025,hold,hold
2025-08-01 06:00:00,777.5,777.97,770.16,775.8,20593.426,791.9755,794.2761999999999,0.0069788197706922555,-0.016081574675324783,sell,sell
2025-08-01 07:00:00,775.81,777.53,770.87,773.6,20865.395,790.626,793.7342,0.006973189036868494,-0.01740124476057403,hold,hold
2025-08-01 14:00:00,761.79,773.4,758.58,766.65,23025.743,779.2115,789.7669999999999,0.007277817438259434,0.0008093677793297172,sell,sell
2025-08-01 15:00:00,766.65,767.4,758.12,763.96,15253.202,777.6005,789.36,0.006643368431988661,-0.005389923187084977,sell,sell
2025-08-01 18:00:00,758.48,763.39,754.0,759.84,12631.453,772.804,787.3960000000001,0.005010214000663354,-0.017189864576461877,sell,sell
2025-08-01 19:00:00,759.83,763.33,757.1,761.25,7851.599,771.7094999999999,786.778,0.004994837745744873,-0.0007088567715511918,sell,sell
2025-08-01 21:00:00,759.25,761.97,758.2,758.54,4144.679,768.8095000000001,785.8158,0.004999399507720108,-0.00709461228336572,sell,sell
2025-08-01 23:00:00,749.95,757.8,749.16,757.08,7442.389,765.5609999999999,784.515,0.005666607616151096,-0.0018457968568715843,sell,sell
2025-08-02 00:00:00,757.08,765.84,755.47,765.75,10975.854,764.8534999999999,784.0744,0.006026071269719241,0.0077779532533164275,sell,sell
2025-08-02 01:00:00,765.75,765.76,762.37,764.59,4266.454,764.2075,783.4960000000001,0.0060261115082857275,0.004387520525451549,sell,sell
2025-08-02 02:00:00,764.59,768.64,763.79,764.36,7099.889,763.6355,782.8492000000001,0.006010598177000538,0.006743585690954124,sell,sell
2025-08-02 03:00:00,764.37,765.62,762.36,764.29,4306.003,763.1700000000001,782.2203999999999,0.005949519106241162,0.007580351728320167,sell,sell
2025-08-02 04:00:00,764.3,770.11,764.0,769.87,12035.495,763.362,781.6818,0.006118175741611004,0.026561770784718997,sell,sell
2025-08-02 05:00:00,769.87,770.1,765.82,766.16,3775.761,763.265,781.0270000000002,0.006160223223818378,0.011993448512706673,sell,sell
2025-08-02 18:00:00,741.12,743.17,734.25,737.07,18643.274,755.494,767.4244,0.006812690168569332,-0.023631956127220355,buy,buy
2025-08-03 04:00:00,744.09,744.94,741.37,743.0,3428.846,744.9069999999999,757.0792,0.005906183158226312,0.0060934326337169775,buy,buy
2025-08-03 09:00:00,748.66,749.01,746.41,747.85,5062.195,742.885,753.9567999999999,0.004449702977011247,0.005053152172452169,buy,buy
2025-08-03 14:00:00,750.78,750.9,746.48,747.91,6143.363,744.3785,751.9632,0.004185644809812998,-0.0010017898645580114,buy,buy
2025-08-03 16:00:00,748.62,752.04,747.2,751.48,6116.27,745.3755,751.3964,0.0038489692935259065,0.0019733333333333825,buy,buy
2025-08-04 02:00:00,754.28,756.61,752.14,756.37,4683.698,751.269,750.1698,0.0029927499311908612,0.006734903036030415,buy,buy
2025-08-04 06:00:00,754.44,755.0,752.15,754.82,3266.495,752.4100000000001,749.2553999999999,0.003037463264797923,-0.004759832812520459,hold,hold
2025-08-04 16:00:00,760.44,768.9,760.44,768.07,11616.055,756.9019999999999,750.0552,0.0036240331565704663,0.014355520338087624,hold,hold
2025-08-04 20:00:00,761.0,765.5,760.2,764.73,3850.078,758.9440000000001,751.7934,0.003943864035896048,0.004716609296581575,hold,hold
2025-08-05 07:00:00,763.78,763.78,755.15,757.44,9860.613,763.621,756.9122,0.004183141139900728,-0.007781183683093551,hold,hold
2025-08-05 11:00:00,764.14,766.23,763.73,765.21,5963.685,763.9925000000001,758.0972,0.004285604796050286,0.0016231003835229796,hold,hold
2025-08-05 13:00:00,758.29,760.39,756.13,757.19,6895.478,763.053,758.4381999999999,0.004519637972657817,-0.0003300591465991154,hold,hold
2025-08-05 15:00:00,748.06,753.58,746.57,748.96,13871.423,761.6535000000001,758.367,0.005134026627787966,-0.016983856149100807,buy,buy
2025-08-05 17:00:00,751.2,753.06,747.94,752.74,15328.328,760.3035000000001,758.5152,0.004706053018001517,-0.016296180133558158,buy,buy
2025-08-05 18:00:00,752.73,754.19,749.1,751.75,5200.805,759.519,758.5206,0.0046864496423002335,-0.008637742318343578,buy,buy
2025-08-05 23:00:00,753.16,756.27,753.08,755.13,4148.805,755.8684999999999,758.3632000000001,0.004737310319413476,0.00317506708823756,buy,buy
2025-08-06 00:00:00,755.13,756.03,751.07,751.72,4098.777,755.374,758.3522,0.004792377226784347,-3.9906883937401716e-05,buy,buy
2025-08-06 04:00:00,748.65,753.04,747.33,752.01,10834.621,753.288,757.9714,0.004510741257092872,-0.0015268999946890238,buy,buy
2025-08-06 09:00:00,759.85,764.41,758.86,763.0,5994.074,753.271,758.6092000000001,0.004811695052455831,0.019167835437120084,hold,hold
2025-08-06 12:00:00,762.12,764.1,758.63,759.19,5073.642,755.0555,758.8328,0.00445173110491113,-0.0014468163463939865,buy,buy
2025-08-06 15:00:00,768.82,769.67,765.87,769.22,15277.876,757.4405,759.3362,0.003983747629811595,0.008152031454783826,hold,hold
2025-08-06 16:00:00,769.22,769.88,765.75,767.62,7126.901,758.438,759.4658000000001,0.004014582173961655,0.006556345230914529,hold,hold
2025-08-06 21:00:00,771.52,772.73,768.48,769.75,3846.573,763.5310000000001,760.2946000000001,0.00417892517434147,0.0006890096461349415,buy,buy
2025-08-06 23:00:00,768.95,770.19,767.84,769.55,2901.123,765.5085,760.4458,0.004076869315333324,-0.005338124289111734,buy,buy
